1,1.26780868385346,1.2695131375579598,1.2752242152466369,1.2812015503875969,1.6713850174216027,2.156729714912281,2.2322210065645516,2.2538,1.9509502515371715,2.121580325960419,3.4021842355175687,3.5564915174363807,3.6097297297297297,3.651995012468828,3.6578147788040836,4.373612960497115,4.71708229426434,4.71089164785553
2,1.2819148936170213,1.2778985507246376,1.282874617737003,1.276736111111111,1.6363114377583832,2.0449237368922786,2.124628418549346,2.130952380952381,1.821779214559387,1.8873502994011977,3.2345094664371774,3.371321865097329,3.3936978911230997,3.4389442682374263,3.470327102803738,4.3427475592747555,4.586956521739131,4.657051282051282
3,1.2377717391304348,1.2297486033519553,1.2853107344632768,1.2922885572139304,1.577028885832187,2.0244397217928904,2.212857142857143,2.1928131991051454,1.7264387539598733,1.8797853828306264,3.212613981762918,3.3987362281270252,3.435956790123457,3.4763868065967016,3.52183320220299,4.300493325594893,4.548227675528289,4.666030534351145
4,1.2096774193548387,1.2688172043010753,1.3366666666666667,1.2355769230769231,1.514186295503212,2.155607476635514,2.3223684210526314,2.251131221719457,1.750281214848144,1.9684495192307692,3.4144171779141104,3.6155274888558693,3.6126373626373627,3.7201230228471003,3.8033333333333332,4.3035,4.697218259629102,4.788205980066445
5,1.2936046511627908,1.3527777777777779,1.3669354838709677,1.3310810810810811,1.5669398907103824,2.1691489361702128,2.3321596244131455,2.3706896551724137,1.7920792079207921,1.8809880239520957,3.5279605263157894,3.7654440154440154,3.8030973451327434,3.75597609561753,3.8473451327433628,4.529569892473118,4.826923076923077,4.9676470588235295
6,1.3486842105263157,1.4821428571428572,1.411764705882353,1.4772727272727273,1.6758793969849246,2.2558823529411764,2.3184931506849313,2.4126506024096384,1.8244047619047619,2.077205882352941,3.574786324786325,3.939189189189189,3.8944444444444444,4.099462365591398,4.0397727272727275,4.567164179104478,5.060975609756097,5.024647887323944
7,1.6785714285714286,1.40625,1.375,1.46875,1.676388888888889,2.3875,2.4027777777777777,2.52027027027027,2.0290697674418605,2.05078125,3.9761904761904763,4.006756756756757,4.038461538461538,4.204545454545454,4.125,4.835714285714285,5.0,5.105263157894737
8,1.4821428571428572,1.5,1.375,1.75,1.7272727272727273,2.2916666666666665,2.4166666666666665,2.6,1.9666666666666666,2.216666666666667,4.279411764705882,4.223684210526316,4.383333333333334,4.25,4.113636363636363,5.083333333333333,5.295454545454546,5.138888888888889
9,1.75,1.5833333333333333,1.5833333333333333,1.55,1.8863636363636365,2.283333333333333,2.75,2.55,1.9423076923076923,3.0681818181818183,4.25,4.125,4.25,4.361111111111111,4.178571428571429,4.8125,5.4375,5.113636363636363
10,1.75,2.25,1.275,1.375,1.75,2.75,2.75,2.65,2.2916666666666665,3.5,4.1,4.416666666666667,4.333333333333333,4.472222222222222,4.416666666666667,5.068181818181818,5.392857142857143,5.4375
11,1.25,1.25,1.25,1.5,1.8,2.625,2.4166666666666665,2.4166666666666665,1.9166666666666667,2.8333333333333335,4.25,4.75,4.25,4.392857142857143,4.464285714285714,4.916666666666667,5.125,5.75
12,1.75,1.5833333333333333,1.5,1.75,1.8333333333333333,2.892857142857143,2.5833333333333335,2.95,2.75,2.125,4.375,4.0,4.25,4.472222222222222,4.416666666666667,5.5,5.25,5.416666666666667
13,1.5833333333333333,1.5833333333333333,1.5833333333333333,1.625,2.25,2.5,2.875,2.65,1.75,2.45,4.75,5.25,4.25,4.0,4.625,4.25,0,5.75
14,1.5,1.4166666666666667,0,1.625,1.9166666666666667,3.0,2.5,2.5,2.625,2.75,4.5,4.916666666666667,4.75,4.0,5.25,5.5,0,5.583333333333333
15,1.2916666666666667,2.25,0,1.75,2.05,2.4166666666666665,3.5,2.75,2.0,0,4.25,0,4.416666666666667,4.75,4.25,5.125,5.0,5.25
16,1.75,1.75,1.3125,1.75,2.75,3.0,2.25,2.75,2.25,2.75,4.416666666666667,4.25,4.75,4.0,4.583333333333333,5.25,5.416666666666667,5.75
17,0,0,0,1.75,1.75,2.25,0,0,1.75,2.75,4.5,4.75,4.416666666666667,4.75,4.583333333333333,5.25,5.25,0
18,0,0,0,1.75,2.25,2.25,2.75,0,2.25,0,4.75,4.25,5.25,4.75,4.5,5.25,0,0
19,2.0,0,1.5833333333333333,0,2.25,2.5,2.75,2.75,1.75,2.75,4.083333333333333,4.35,0,0,4.75,5.75,5.25,5.75
20,1.75,0,1.25,0,2.25,2.9166666666666665,2.5,3.25,0,0,4.5,5.0,4.75,0,4.416666666666667,5.25,5.25,5.416666666666667
21,0,1.75,0,0,2.75,2.75,1.75,0,2.9166666666666665,3.25,0,4.75,0,0,4.75,5.25,5.75,0
22,1.3125,0,0,1.75,2.0,0,3.0,2.75,3.75,4.083333333333333,0,0,0,4.5,5.25,0,5.75,5.25
23,1.75,1.25,1.25,1.75,0,0,2.75,3.25,2.25,2.75,0,0,4.75,0,4.75,5.25,5.75,5.25
24,1.75,1.5,0,1.4166666666666667,2.75,2.75,2.4166666666666665,0,0,3.25,0,4.25,3.25,4.75,3.75,0,0,5.25
25,1.75,0,0.875,1.75,0,0,0,0,2.4166666666666665,1.75,0,0,5.25,4.25,0,5.5,5.75,5.25
26,1.75,0,1.75,1.25,0,0,0,3.0,0,2.5,4.25,0,4.25,4.0,4.75,0,4.75,0
27,1.5833333333333333,0,1.5,1.75,2.75,0,2.9166666666666665,3.25,2.75,0,4.25,4.75,4.25,4.583333333333333,0,5.25,5.0,5.25
28,1.75,0.875,1.75,0,1.75,2.75,2.25,3.0,2.25,0,4.5,0,4.416666666666667,4.75,5.25,5.25,0,0
29,1.3125,1.25,0,1.75,0,0,2.25,0,0,0,0,4.75,0,0,0,5.75,0,0
30,1.75,1.75,0,0,1.75,0,2.75,3.25,2.5833333333333335,3.25,0,4.75,0,5.25,0,5.5,5.75,0
31,1.25,1.5,1.75,0,2.25,3.0,0,0,2.75,2.25,3.75,4.75,0,0,0,5.25,0,0
32,0,0,0,0,2.25,2.75,0,0,3.25,2.75,0,4.75,4.75,4.25,4.083333333333333,5.75,5.25,5.75
33,1.75,1.75,1.75,0,0,0,2.25,2.75,0,0,0,0,0,4.75,3.75,5.25,0,5.75
34,1.75,0,0,0,2.75,2.75,0,0,0,0,4.25,0,3.75,0,0,4.75,5.25,0
35,0,0,0,0,2.25,0,0,2.75,0,3.75,4.5,0,4.5,4.25,4.25,5.25,5.75,5.75
